,Zipcode,ParkName,ParkType,ParkServiceArea,PSAManager,email,Number,Acreage,SupDist,ParkID,Location 1,Lat,Long,size,neighborhood,attributes,google_id,google_type,google_reviews
202,94132.0,LAKE MERCED PARK,Regional Park,PSA 4,"Sheehy, Chuck",charles.sheehy@sfgov.org,(415) 218-2226,608.49,7.0,10,"Lake Merced Blvd, San Francisco, CA, (37.72183556, -122.49238175)",37.72183556,-122.49238175,size_huge,Lake Merced,"[Regional Park, size_huge, Lake Merced]",ChIJw07uwQd9j4ARllTw5yJevH4,"[park, point_of_interest, establishment]","Great place to get away...for a few hours at least..even if  your not a runner or speedwalker or a Tai Chi follower...you can do as I do and bring a foldable lounger or blanket ...put a worm or some power bait on a hook ...throw the line out ..put a bell on it...and stare at the inside of your eyelids ...fresh air..great scenery...nice folks all around...works for me any day of the week!A perfect place to get some exercising done. Dog friendly! They also have different pathways down to the lake, so it's always an adventure!Good way for people take a stroll around the bay's dirtiest looking Lake. Good and convenient for locals. Nothing to see of you are a visitor from another area. Beautiful place to run! This is the first place where I truly enjoyed running! Great view to see while running and nice people!It has a pretty nice view of the lake and is filled with people exercising or lounging around, so you can get fit or fat, whatever you want."
203,94132.0,RANDOLPH/BRIGHT MINI PARK,Mini Park,PSA 4,"Sheehy, Chuck",charles.sheehy@sfgov.org,(415) 218-2226,0.09,11.0,16,"Randolph San Francisco, CA (37.71451213, -122.46369333)",37.71451213,-122.46369333,size_tiny,Lake Merced,"[Mini Park, size_tiny, Lake Merced]",ChIJ42ZONk6HhYARwEJ9wmaJYZI,"[park, point_of_interest, establishment]","Indispensable programs both indoor and outdoor and San Franciscans of all ages. They are great.What kind of policy no credit back when you cancel class????
"
204,94132.0,JUNIPERO SERRA PLAYGROUND,Neighborhood Park or Playground,PSA 4,"Sheehy, Chuck",charles.sheehy@sfgov.org,(415) 218-2226,1.53,7.0,13,"300 Stonecrest Dr San Francisco, CA (37.72482337, -122.47385187)",37.72482337,-122.47385187,size_average,Lake Merced,"[Neighborhood Park or Playground, size_average, Lake Merced]",ChIJPVotIrd9j4ARb2rsXZzcft8,"[park, point_of_interest, establishment]","Fabulous, well maintained area for kids from toddler thru 5. Bring your sand toys and your basketball/soccer ball. Small eating area too! And the bathrooms are nice.Small baseball field, tennis court, & basketball court. Playground for little kids with a rubber base and large sand/mud area. Airy clubhouse with restrooms.Nice location with bathrooms and picnic tables. Plenty for kids to climb on, and also swings and a sand pit. Very convenient parking and makes a good stop after the farmer's market at Stonestown Mall or the library. It's enclosed by a fence to keep kids in sight at all times. There's a big open field and basketball courts next to the playground."
205,94132.0,MERCED HEIGHTS PLAYGROUND,Neighborhood Park or Playground,PSA 4,"Sheehy, Chuck",charles.sheehy@sfgov.org,(415) 218-2226,1.03,11.0,17,"Byxbee San Francisco, CA (37.71750931, -122.47028126)",37.71750931,-122.47028126,size_average,Lake Merced,"[Neighborhood Park or Playground, size_average, Lake Merced]",ChIJN1yvu0p8j4ARHl0XmSypdfA,"[park, point_of_interest, establishment]","3-level park. The top level has a basketball court, ancient wooden play structure with a sand base, and a run-down clubhouse with restrooms. Middle level has a tennis court with a net, and a volleyball court without one. Bottom level is a grassy area people use for dogs."
206,94133.0,INA COOLBRITH MINI PARK,Mini Park,PSA 1,"Cleveland, Maggie",maggie.cleveland@sfgov.org,(415) 254-8014,0.8,3.0,145,"Vallejo San Francisco, CA (37.79816473, -122.41338371)",37.79816473,-122.41338371,size_huge,North beach/Fishermans Wharf,"[Mini Park, size_huge, North beach/Fishermans Wharf]",ChIJdx6kBe6AhYARsPFmpUAvvcY,"[park, point_of_interest, establishment]","A nice, small park at the top of a hill with a great view of the bay bridge and downtown SF.Don't need to go far for great view!
Amazing place near downtownIna Coolbrith Park is one of my favorite San Francisco vantage points.  The park is small, but it's a great place to go for an evening stroll.  On multiple occasions I've seen folks walking their dogs.  There are a few park benches lining the paths to sit back and enjoy the day.  Parking can be quite tough in this area, but the view is worth it.  Beautiful and quiet.Great views and landscaping, part of the stairways around the neighborhood that are actually continuation of the streets."
207,94133.0,JOE DIMAGGIO PLAYGROUND,Neighborhood Park or Playground,PSA 1,"Cleveland, Maggie",maggie.cleveland@sfgov.org,(415) 254-8014,2.52,3.0,150,"651 Lombard St San Francisco, CA (37.80248342, -122.41206911)",37.80248342,-122.41206911,size_large,North beach/Fishermans Wharf,"[Neighborhood Park or Playground, size_large, North beach/Fishermans Wharf]",ChIJxyJ1BfCAhYARSZU6k5EBy8M,"[point_of_interest, establishment]","Amazing newly renovated playground. Featuring some structures that seem unique among SF playgrounds. Worth seeking parking...More of a bring-your-own-fun park. Very spacious to do whatever your heart desires. However, can get very busy.Nice looking pool. Playground has old wood structures, complete with an arsenic warning - sand surface. Kids restroom adjacent to library. 3 tennis courts, bocce ball, basketball court and large paved open area.Brinquedos diferente e incríveis. O meu filho adorou "
208,94133.0,MICHELANGELO PLAYGROUND,Neighborhood Park or Playground,PSA 1,"Cleveland, Maggie",maggie.cleveland@sfgov.org,(415) 254-8014,0.44,3.0,148,"Greenwich San Francisco, CA (37.80109573, -122.41689916)",37.80109573,-122.41689916,size_small,North beach/Fishermans Wharf,"[Neighborhood Park or Playground, size_small, North beach/Fishermans Wharf]",ChIJtwZLZ--AhYARZf-XBpHYnFU,"[park, point_of_interest, establishment]","Small metal and plastic playground with slides down from street level to a sunken sandy area. Grassy area, community garden, basketball half-court, and restroom. Chatty parrots. Very pretty!"
209,94133.0,TELEGRAPH HILL/PIONEER PARK,Civic Plaza or Square,PSA 1,"Cleveland, Maggie",maggie.cleveland@sfgov.org,(415) 254-8014,4.89,3.0,149,"Telegraph Hill Blvd, San Francisco, CA, (37.80278413, -122.40583596)",37.80278413,-122.40583596,size_large,North beach/Fishermans Wharf,"[Civic Plaza or Square, size_large, North beach/Fishermans Wharf]",ChIJI859IfeAhYARQ03LHCc3ilQ,"[park, point_of_interest, establishment]","Pioneer park is a gateway to multiple streets. Nice workout going up and down the hill! Plus you get to admire stunning views!I was on holiday from England and found this place a wonderful introduction to the city as it was the first place I visited. The drive up the hill was beautiful, the prices into the tower were good value. The bloke working the lift to the top was very friendly and gave me a lot of useful information. The most important thing was the views and they were amazing. I could see the whole city, the old bits and the new. It isn't until you get to the top you realise how much time you need to explore San Francisco.Good!Magnificent Forestry Landscaping., Architecture., & Cast Iron Steele Stature that rings bells & pulls cords+strings 2 visual treasuries of Memphis Tennessee & The private Mansion GRACELAND title&deed recorded at FLA. TN. MA. PA. CA. UTAH MI. AZ.& D C of  PENTAGON 5 STARS ^ 9 STARS PENTAGON MILITARY GENERAL Movie Star ELVIS PRESLEY,.,.Great views and some history to admire...walk here though as you're cheatin if you drive up as it takes away from the experience. "
210,94133.0,WASHINGTON SQUARE,Civic Plaza or Square,PSA 1,"Cleveland, Maggie",maggie.cleveland@sfgov.org,(415) 254-8014,2.26,3.0,147,"Filbert San Francisco, CA (37.80083781, -122.41002829)",37.80083781,-122.41002829,size_large,North beach/Fishermans Wharf,"[Civic Plaza or Square, size_large, North beach/Fishermans Wharf]",ChIJoYiOqfGAhYAR8J-KiogVyCQ,"[park, point_of_interest, establishment]","Great awesome chill park, is small but dog friendly. Bonus: You get a view of the church where Marilyn Monroe got married in.A must-go if visiting SF. During the day in the weekend has often nice events and very lively during the night! A lot of very nice dining options around, but be prepared for long waits. Spent part of our labor day here along with several hundred locals, enjoying a beautiful afternoon. Very peaceful mix of diverse folks relaxing & co-existing in the sun and shade, consuming North Beach eats & drinking beer or wine. It's SF, so you have the homeless and eclectic, but saw no disturbances or scenes. It was all good.

A noteworthy mention - Coit Liquors right on the corner has an amazing selection of wine and fairly good guidance of what to buy to go with it. Saw a lot of folks walk directly from Coit to the park with wine or 6-pack in hand. Very convenient.Lively park in the heart of the village. Path for walking or running around the perimeter as well as a separate dog area. Often visited by many live music performers.This place is really pretty. It is super close to restaurants in North Beach, Lombart Street and Coit Tower, as well as the cathedral. Nice place to rest, get some snacks before heading off again to explore more of San Francisco."
211,94133.0,FAY PARK,Neighborhood Park or Playground,PSA 1,"Cleveland, Maggie",maggie.cleveland@sfgov.org,(415) 254-8014,0.25,3.0,184,"2366 Leavenworth St San Francisco, CA (37.80289031, -122.4178443)",37.80289031,-122.4178443,size_small,North beach/Fishermans Wharf,"[Neighborhood Park or Playground, size_small, North beach/Fishermans Wharf]",ChIJRZR42uWAhYARD6Y7IiIdGEc,"[park, point_of_interest, establishment]","Such a lovely, quiet and private park.  After seeing it during my first visit to San Francisco, I decided that this is where I'd propose to my girlfriend.  She said yes!A block away from the famed Lombard street lies this quaint little park quietly tucked behind white picket fences. It is unassuming and easy to miss, but provides an unexpected escape from the hustle and bustle of the city life. Inside the gates lie two gazebos, where you take sit down and take in the beautiful gardens. It almost feels like a secret garden that you discovered, and there is often nobody else there. There are set hours when this tiny park is technically open to the public, but the more daring of us can still find their way easily inside. It provides a romantic escape where you can enjoy someone's company privately.  A nearly hidden, secluded little park/garden near Lombard Street. Looks like a great spot for a photo shoot or a very small wedding ceremony - or to just sit and relax.Cute little park.  Great for family photos.可愛い庭園"
212,94133.0,CHESTNUT/KEARNY OPEN SPACE,Mini Park,PSA 1,"Cleveland, Maggie",maggie.cleveland@sfgov.org,(415) 254-8014,0.13,3.0,152,"Chestnut San Francisco, CA (37.80454125, -122.4070907)",37.80454125,-122.4070907,size_tiny,North beach/Fishermans Wharf,"[Mini Park, size_tiny, North beach/Fishermans Wharf]",ChIJ0cxNAvqAhYARFRn2x6Z0ta4,"[park, point_of_interest, establishment]",
213,94133.0,BROADWAY TUNNEL EAST MINI PARK,Mini Park,PSA 1,"Cleveland, Maggie",maggie.cleveland@sfgov.org,(415) 254-8014,0.03,3.0,204,"BRdway San Francisco, CA (37.79699682, -122.412901)",37.79699682,-122.412901,size_tiny,North beach/Fishermans Wharf,"[Mini Park, size_tiny, North beach/Fishermans Wharf]",ChIJnU3U9e2AhYARy7y3BSYfGaU,[premise],no reviews
214,94133.0,WOH HEI YUEN PARK,Neighborhood Park or Playground,PSA 1,"Cleveland, Maggie",maggie.cleveland@sfgov.org,(415) 254-8014,0.31,3.0,170,"922 Jackson St San Francisco, CA (37.79584858, -122.41033649)",37.79584858,-122.41033649,size_small,North beach/Fishermans Wharf,"[Neighborhood Park or Playground, size_small, North beach/Fishermans Wharf]",ChIJMSWC-_KAhYAR_fXq7INc8bM,"[park, point_of_interest, establishment]","Nice quiet park with some playground equipment and a some long tables with a nice entranceThis park is indeed very ""harmonious and joyful"".  A cool and refreshing plot in the middle of a hot and flustering neighbourhood, it will bring you cool rest on your rounds through the city.  Pause to reflect, meet nice old folks doing qigong, and please keep it clean.Nicely landscaped small park really packs things in, with benches, grass, paved area, community center, and climbing wall, sand box, and two play structures over a rubber surface. Visit slightly marred by teens smoking under one of the structures.很准确"
215,94134.0,VISITACION VALLEY PLAYGROUND,Neighborhood Park or Playground,PSA 3,"Taylor, Zack",zack.taylor@sfgov.org,(415) 601-7277,2.05,10.0,27,"251 Lel& St San Francisco, CA (37.71240126, -122.40908547)",37.71240126,-122.40908547,size_average,Visitacion Valley,"[Neighborhood Park or Playground, size_average, Visitacion Valley]",ChIJiWndltt-j4ARq1AHfv7Ai-4,"[park, point_of_interest, establishment]","Athletic field, playground, and clubhouse. Playground is sandy with colorful, metal and plastic structures. Had teens hanging around harmlessly."
216,94134.0,KELLOCH VELASCO MINI PARK,Mini Park,PSA 3,"Watkins, Robert",robert.watkins@sfgov.org,(415) 819-6138,1.74,10.0,26,"Kelloch San Francisco, CA (37.70854271, -122.41314877)",37.70854271,-122.41314877,size_average,Visitacion Valley,"[Mini Park, size_average, Visitacion Valley]",ChIJ1SQONsV-j4ARMzfZIQqvkcQ,"[park, point_of_interest, establishment]","Decent Park, good for casual working. But always pay attention to your surroundings. Not the safest neighborhood you could find Formal looking square with basketball courts on one side and a playground on the other. Surrounded by brick apartments that are unusual for San Francisco. Playground is newish with rubber surface, two play structures, climbing ropes, and more."
217,94134.0,HERZ PLAYGROUND,Neighborhood Park or Playground,PSA 3,"Taylor, Zack",zack.taylor@sfgov.org,(415) 601-7277,6.68,10.0,137671,"Hahn San Francisco, CA (37.71348444, -122.41659732)",37.71348444,-122.41659732,size_huge,Visitacion Valley,"[Neighborhood Park or Playground, size_huge, Visitacion Valley]",ChIJFTebVMJ-j4ARxZA13Z5k1Cg,"[point_of_interest, establishment]",no reviews
